2026-08-30T14:47:29.150189,EURJPYOTC0830144729,EURJPY-OTC,PUT,75,2,AI (gemini-3.5-flash-lite),M15 และ M5 มีทิศทางเป็นขาลงชัดเจน สอดคล้องกับรูปแบบราคา Evening Star และแนวโน้มหลัก
2026-08-30T14:50:16.458954,EURJPYOTC0830145016,EURJPY-OTC,PUT,78,2,AI (gemini-3.5-flash-lite),แนวโน้มหลักทุกไทม์เฟรมเป็นขาลงและ M1 กำลังปรับตัวลงสอดคล้องกับสัญญาณ MACD เชิงลบ
2026-08-30T14:54:36.485568,EURJPYOTC0830145436,EURJPY-OTC,PUT,75,2,AI (gemini-3.5-flash-lite),แนวโน้มหลักใน M5 และ M15 เป็นขาลงอย่างชัดเจน สอดคล้องกับสัญญาณ MACD และค่าเฉลี่ยเคลื่อนที่
2026-08-30T15:09:01.802479,EURJPYOTC0830150901,EURJPY-OTC,PUT,82,2,AI (gemini-3.5-flash-lite),M5 และ M15 มีแนวโน้มหลักเป็นขาลงสอดคล้องกัน ประกอบกับราคาอยู่ในโซนแนวต้านและMACDแสดงแรงส่งฝั่งขาลง
2026-08-30T15:15:29.085497,EURJPYOTC0830151529,EURJPY-OTC,CALL,85,2,AI (gemini-3.5-flash-lite),ตรวจพบสัญญาณ Bullish Divergence ที่แข็งแกร่งบริเวณแนวรับพร้อมกับบริบทตลาดแบบ Accumulation สอดคล้องกับการกลับตัวขึ้นระยะสั้น
2026-08-30T15:27:25.486053,EURJPYOTC0830152725,EURJPY-OTC,PUT,75,2,AI (gemini-3.5-flash-lite),โครงสร้างราคาหลักและกรอบเวลา M15 และ M5 เป็นแนวโน้มขาลง สอดคล้องกับสัญญาณ MACD และค่าเฉลี่ยเคลื่อนที่
2026-08-30T15:33:31.608749,EURJPYOTC0830153331,EURJPY-OTC,CALL,85,2,AI (gemini-3.5-flash-lite),พบสัญญาณ Bullish Divergence ที่แข็งแกร่งร่วมกับการทดสอบแนวรับ Pivot และ Stoch ดีดตัวขึ้นจากเขต Oversold
2026-08-30T15:35:49.250862,EURJPYOTC0830153549,EURJPY-OTC,PUT,75,2,AI (gemini-3.5-flash-lite),โครงสร้างราคาหลักและแนวโน้ม M5/M15 ยังคงเป็นขาลง ประกอบกับราคาอยู่ในโซนทดสอบแนวต้านสอดคล้องกับสัญญาณ MACD เชิงลบ
2026-08-30T15:37:27.248095,EURJPYOTC0830153727,EURJPY-OTC,PUT,75,3,AI (gemini-3.5-flash-lite),โครงสร้างราคาหลักและกรอบเวลาใหญ่ M5 และ M15 เป็นแนวโน้มขาลงพร้อมสัญญาณ Divergence และทดสอบแนวต้าน
2026-08-30T15:42:26.603517,EURJPYOTC0830154226,EURJPY-OTC,PUT,75,2,AI (gemini-3.5-flash-lite),โครงสร้างราคาหลักและ Bias ใน Timeframe M5 และ M15 เป็นขาลง สอดคล้องกับแนวโน้มหลักของตลาด
2026-08-30T15:51:08.773539,EURJPYOTC0830155108,EURJPY-OTC,PUT,78,2,AI (gemini-3.5-flash-lite),M5 และ M15 มีแนวโน้มหลักเป็นขาลงสอดคล้องกับสัญญาณ MACD และ Stochastic ที่กดดันราคาลงต่อ
2026-08-30T15:54:24.572442,EURJPYOTC0830155424,EURJPY-OTC,PUT,75,2,AI (gemini-3.5-flash-lite),M5 และ M15 มีแนวโน้มหลักเป็นขาลงสอดคล้องกับสัญญาณ MACD และการทดสอบแนวต้าน
2026-08-30T15:53:00.132493,EURJPYOTC0830155300,EURJPY-OTC,PUT,75,2,AI (gemini-3.5-flash-lite),M5 และ M15 มีแนวโน้มเป็นขาลงอย่างชัดเจน สอดคล้องกับสัญญาณบิอาสฝั่งขาลงและกำลังทดสอบแนวต้าน
2026-08-30T16:02:35.144571,EURJPYOTC0830160235,EURJPY-OTC,PUT,75,2,AI (gemini-3.5-flash-lite),แนวโน้มหลักใน M5 และ M15 เป็นขาลงอย่างชัดเจน สอดคล้องกับสัญญาณ MACD และค่าเฉลี่ยเคลื่อนที่
2026-08-30T16:10:09.644719,EURJPYOTC0830161009,EURJPY-OTC,PUT,75,2,AI (gemini-3.5-flash-lite),M5 และ M15 มีแนวโน้มหลักเป็นขาลงสอดคล้องกับสัญญาณ MACD และราคาอยู่ใกล้แนวต้านสำคัญ
2026-08-30T16:11:30.325322,EURJPYOTC0830161130,EURJPY-OTC,CALL,85,2,AI (gemini-3.5-flash-lite),ตรวจพบ Bullish Divergence ที่แข็งแกร่งร่วมกับภาวะการสะสมของราคาบริเวณแนวรับ Pivot
2026-08-30T15:59:51.285480,EURJPYOTC0830155951,EURJPY-OTC,PUT,75,2,AI (gemini-3.5-flash-lite),แนวโน้มหลักใน timeframe M5 และ M15 เป็นขาลงอย่างชัดเจน สอดคล้องกับสัญญาณ MACD และค่าความลาดเอียงของ EMA
2026-08-30T16:17:02.035485,EURJPYOTC0830161702,EURJPY-OTC,PUT,75,2,AI (gemini-3.5-flash-lite),โครงสร้างราคาหลักและแนวโน้ม M5/M15 ยังคงเป็นขาลง ประกอบกับราคาชนแนวต้านย่อยและมีโอกาสกลับตัวตามเทรนด์เดิม
2026-08-30T16:17:57.284794,EURJPYOTC0830161757,EURJPY-OTC,CALL,85,2,AI (gemini-3.5-flash-lite),ตรวจพบ Bullish Divergence แข็งแกร่งที่ระดับแนวรับ Pivot ร่วมกับการสะสมราคาตามภาวะตลาด Smart money accumulation
2026-08-30T16:19:53.298238,EURJPYOTC0830161953,EURJPY-OTC,PUT,75,2,AI (gemini-3.5-flash-lite),โครงสร้างราคาหลักและ Bias ใน M5 และ M15 เป็นขาลง สอดคล้องกับแนวโน้มหลักและสัญญาณทางเทคนิคที่กดดันราคาลงต่อเนื่อง
2026-08-30T16:22:57.618498,EURJPYOTC0830162257,EURJPY-OTC,PUT,75,2,AI (gemini-3.5-flash-lite),โครงสร้างราคาหลักและแนวโน้ม M5/M15 เป็นขาลง สอดคล้องกับสัญญาณ MACD และการทดสอบแนวต้าน
2026-08-30T16:27:37.136285,EURJPYOTC0830162737,EURJPY-OTC,CALL,85,2,AI (gemini-3.5-flash-lite),พบสัญญาณ Bullish Divergence ที่แข็งแกร่งร่วมกับการทดสอบแนวรับและรูปแบบการสะสมตัวของราคา
2026-08-30T16:33:08.723243,EURJPYOTC0830163308,EURJPY-OTC,PUT,78,2,AI (gemini-3.5-flash-lite),แนวโน้มหลักใน Timeframe M5 และ M15 เป็นขาลงอย่างชัดเจน สอดคล้องกับสัญญาณ MACD และค่าความลาดเอียงของ EMA
2026-08-30T16:41:23.238887,EURJPYOTC0830164123,EURJPY-OTC,PUT,75,2,AI (gemini-3.5-flash-lite),แนวโน้มหลักใน Timeframe M5 และ M15 เป็นขาลง สอดคล้องกับสัญญาณ MACD และแรงกดดันฝั่งขายที่บริเวณแนวต้าน
2026-08-30T16:45:46.076445,EURJPYOTC0830164546,EURJPY-OTC,PUT,75,3,AI (gemini-3.5-flash-lite),โครงสร้างราคาหลักในไทม์เฟรม M5 และ M15 เป็นแนวโน้มขาลงสอดคล้องกับสัญญาณ Divergence และ MACD เชิงลบ
2026-08-30T16:47:58.805801,EURJPYOTC0830164758,EURJPY-OTC,PUT,75,3,AI (gemini-3.5-flash-lite),M5 และ M15 มีแนวโน้มหลักเป็นขาลงประกอบกับ M5 MACD และแนวต้านยืนยันสัญญาณเข้าเทรดฝั่ง Put
2026-08-30T16:53:10.667320,EURJPYOTC0830165310,EURJPY-OTC,PUT,75,2,AI (gemini-3.5-flash-lite),โครงสร้างราคาหลักและกรอบเวลา M15/M5 มีแนวโน้มเป็นขาลงสอดคล้องกัน รวมถึง MACD และ RSI ยังคงกดดันฝั่งขาย
2026-08-30T16:55:40.927644,EURJPYOTC0830165540,EURJPY-OTC,PUT,75,2,AI (gemini-3.5-flash-lite),M5 และ M15 มีแนวโน้มหลักเป็นขาลงสอดคล้องกับสัญญาณ MACD และราคาอยู่ใกล้แนวต้านสำคัญ
2026-08-30T16:59:15.652591,EURJPYOTC0830165915,EURJPY-OTC,PUT,82,2,AI (gemini-3.5-flash-lite),โครงสร้างราคาหลักใน M5 และ M15 เป็นแนวโน้มขาลงสอดคล้องกับสัญญาณ MACD และค่าความลาดเอียงของ EMA
2026-08-30T17:02:40.566423,EURJPYOTC0830170240,EURJPY-OTC,PUT,75,3,AI (gemini-3.5-flash-lite),โครงสร้างราคาหลักและแนวโน้ม M5/M15 เป็นขาลงอย่างชัดเจนพร้อมสัญญาณ Divergence และแนวต้านใกล้เคียงสนับสนุนทิศทางลง
2026-08-30T17:05:45.457262,EURJPYOTC0830170545,EURJPY-OTC,PUT,75,2,AI (gemini-3.5-flash-lite),M5 และ M15 มีแนวโน้มหลักเป็นขาลงสอดคล้องกับสัญญาณ MACD และแนวรับแนวต้าน
2026-08-30T17:08:40.526623,EURJPYOTC0830170840,EURJPY-OTC,PUT,75,3,AI (gemini-3.5-flash-lite),โครงสร้างราคาหลักใน M5 และ M15 เป็นแนวโน้มขาลง สอดคล้องกับสัญญาณ MACD และค่าเฉลี่ยเคลื่อนที่ที่กดดันราคาลงต่อ
2026-08-30T17:11:18.045781,EURJPYOTC0830171118,EURJPY-OTC,WAIT,45,1,AI (gemini-3.5-flash-lite),คุณภาพข้อมูลเก่าและโครงสร้างราคาไร้ทิศทางชัดเจน ควรหลีกเลี่ยงการเทรด
2026-08-30T17:12:29.869485,EURJPYOTC0830171229,EURJPY-OTC,PUT,75,2,AI (gemini-3.5-flash-lite),แนวโน้มหลักใน Timeframe M5 และ M15 เป็นขาลงอย่างชัดเจน สอดคล้องกับสัญญาณ MACD และแรงกดดันฝั่งขาย
2026-08-30T17:16:56.035847,EURJPYOTC0830171656,EURJPY-OTC,PUT,75,3,AI (gemini-3.5-flash-lite),โครงสร้างราคาหลักและแนวโน้ม M5 และ M15 เป็นขาลง สอดคล้องกับสัญญาณ MACD และค่าเฉลี่ยเคลื่อนที่
2026-08-30T17:20:10.878203,EURJPYOTC0830172010,EURJPY-OTC,PUT,75,2,AI (gemini-3.5-flash-lite),โครงสร้างราคาหลักและแนวโน้ม M5 และ M15 เป็นขาลง สอดคล้องกับสัญญาณ MACD และค่าเฉลี่ยเคลื่อนที่
2026-08-30T17:21:23.644599,EURJPYOTC0830172123,EURJPY-OTC,PUT,78,3,AI (gemini-3.5-flash-lite),แนวโน้มหลักใน M5 และ M15 เป็นขาลงอย่างชัดเจน สอดคล้องกับสัญญาณ MACD และค่าเฉลี่ยเคลื่อนที่
2026-08-30T17:26:56.309669,EURJPYOTC0830172656,EURJPY-OTC,PUT,78,2,AI (gemini-3.5-flash-lite),แนวโน้มหลักใน Timeframe M5 และ M15 เป็นขาลง (BEARISH) สอดคล้องกับสัญญาณ MACD และค่าเฉลี่ยเคลื่อนที่ กดดันราคาลงต่อ
2026-08-30T17:30:32.384020,EURJPYOTC0830173032,EURJPY-OTC,PUT,75,3,AI (gemini-3.5-flash-lite),แนวโน้มหลักในกรอบเวลา M5 และ M15 เป็นขาลงอย่างชัดเจนพร้อมความสอดคล้องของอินดิเคเตอร์
2026-08-30T17:33:18.759833,EURJPYOTC0830173318,EURJPY-OTC,PUT,85,3,AI (gemini-3.5-flash-lite),M5 และ M15 มีแนวโน้มเป็นขาลงอย่างชัดเจน สอดคล้องกับสัญญาณไดเวอร์เจนท์ฝั่งขาขึ้นที่อ่อนแรงและแรงกดดันฝั่งขาย
2026-08-30T17:37:11.019106,EURJPYOTC0830173711,EURJPY-OTC,PUT,82,2,AI (gemini-3.5-flash-lite),โครงสร้างราคาหลักและแนวโน้ม M5 และ M15 เป็นขาลง สอดคล้องกับสัญญาณ MACD และค่าเฉลี่ยเคลื่อนที่
2026-08-30T17:38:16.247676,EURJPYOTC0830173816,EURJPY-OTC,PUT,75,2,AI (gemini-3.5-flash-lite),โครงสร้างราคาหลักและ Bias ใน M5 และ M15 เป็นขาลง สอดคล้องกับแนวโน้มหลักและสัญญาณทางเทคนิค
2026-08-30T17:41:36.280184,EURJPYOTC0830174136,EURJPY-OTC,PUT,75,2,AI (gemini-3.5-flash-lite),โครงสร้างราคา M5 และ M15 แสดงแนวโน้มขาลงอย่างชัดเจน สอดคล้องกับสัญญาณ MACD และค่าเฉลี่ยเคลื่อนที่
2026-08-30T17:42:14.509233,EURJPYOTC0830174214,EURJPY-OTC,PUT,85,3,AI (gemini-3.5-flash-lite),M5 และ M15 มีแนวโน้มหลักเป็นขาลงสอดคล้องกัน ประกอบกับราคาอยู่ในโซนแนวต้านและทดสอบจุด Pivot พร้อมส่งสัญญาณปรับตัวลงตามเทรนด์เดิม
2026-08-30T17:46:30.029480,EURJPYOTC0830174630,EURJPY-OTC,PUT,75,2,AI (gemini-3.5-flash-lite),โครงสร้างราคาหลักและ Bias ใน M5 และ M15 เป็นขาลง สอดคล้องกับแนวโน้มหลักของตลาด
2026-08-30T17:48:17.708650,EURJPYOTC0830174817,EURJPY-OTC,PUT,75,2,AI (gemini-3.5-flash-lite),M5 และ M15 มีแนวโน้มหลักเป็นขาลงสอดคล้องกับสัญญาณ MACD และค่าความลาดเอียงของ EMA โดยราคาพยายามทดสอบแนวต้านแต่ยังมีแรงกดดันฝั่งขาย
2026-08-30T17:51:58.929588,EURJPYOTC0830175158,EURJPY-OTC,PUT,85,2,AI (gemini-3.5-flash-lite),M5 และ M15 มีแนวโน้มหลักเป็นขาลงสอดคล้องกับสัญญาณ MACD และราคาอยู่ใกล้แนวต้านสำคัญ
2026-08-30T17:56:18.019895,EURJPYOTC0830175618,EURJPY-OTC,CALL,85,2,AI (gemini-3.5-flash-lite),พบสัญญาณ Bullish Divergence ที่มีความแข็งแกร่งสูง 90% บริเวณแนวรับ Pivot และ Stoch M1 กำลังตัดขึ้นสนับสนุนการรีบาวด์ระยะสั้น
2026-08-30T17:57:57.096090,EURJPYOTC0830175757,EURJPY-OTC,PUT,75,2,AI (gemini-3.5-flash-lite),แนวโน้มหลักใน timeframe M5 และ M15 เป็นขาลงอย่างชัดเจน สอดคล้องกับสัญญาณ bearish bias และ MACD ที่ยังกดดันราคาต่อเนื่อง
2026-08-30T18:01:07.140706,EURJPYOTC0830180107,EURJPY-OTC,PUT,75,2,AI (gemini-3.5-flash-lite),โครงสร้างราคาหลักและแนวโน้ม M5/M15 เป็นขาลง สอดคล้องกับสัญญาณ MACD และการกดตัวใต้เส้น EMA
2026-08-30T18:04:30.000349,EURJPYOTC0830180430,EURJPY-OTC,PUT,75,2,AI (gemini-3.5-flash-lite),M5 และ M15 มีแนวโน้มเป็นขาลงชัดเจน สอดคล้องกับสัญญาณ MACD และค่าเฉลี่ยเคลื่อนที่ กดราคาลงต่อ
2026-08-30T18:05:30.170040,EURJPYOTC0830180530,EURJPY-OTC,PUT,75,2,AI (gemini-3.5-flash-lite),แนวโน้มหลักใน Timeframe M5 และ M15 เป็นขาลงอย่างชัดเจน สอดคล้องกับสัญญาณ MACD และค่าความลาดเอียงของ EMA
2026-08-30T18:08:19.379864,EURJPYOTC0830180819,EURJPY-OTC,PUT,85,2,AI (gemini-3.5-flash-lite),โครงสร้างราคาหลักและแนวโน้ม M5/M15 เป็นขาลง สอดคล้องกับสัญญาณ MACD และค่าเฉลี่ยเคลื่อนที่ที่มีโอกาสปรับตัวลงต่อ
2026-08-30T18:11:25.391979,EURJPYOTC0830181125,EURJPY-OTC,PUT,75,2,AI (gemini-3.5-flash-lite),M5 และ M15 มีแนวโน้มหลักเป็นขาลงประกอบกับ M5 MACD และแนวต้านสอดคล้องกับการเคลื่อนไหวลงต่อ
2026-08-30T18:12:54.328922,EURJPYOTC0830181254,EURJPY-OTC,PUT,75,2,AI (gemini-3.5-flash-lite),แนวโน้มหลักใน timeframe M5 และ M15 เป็นขาลงอย่างชัดเจน สอดคล้องกับสัญญาณ MACD และค่าเฉลี่ยเคลื่อนที่
2026-08-30T18:14:34.819297,EURJPYOTC0830181434,EURJPY-OTC,PUT,75,3,AI (gemini-3.5-flash-lite),โครงสร้างราคาหลักและ Bias ใน Timeframe M5 และ M15 เป็นขาลง สอดคล้องกับสัญญาณ MACD และแนวต้าน
2026-08-30T18:18:32.416559,EURJPYOTC0830181832,EURJPY-OTC,PUT,82,2,AI (gemini-3.5-flash-lite),แนวโน้มหลักใน Timeframe M5 และ M15 เป็นขาลงอย่างชัดเจน สอดคล้องกับสัญญาณ MACD และค่าความชันของเส้น EMA
2026-08-30T18:22:18.572215,EURJPYOTC0830182218,EURJPY-OTC,PUT,75,2,AI (gemini-3.5-flash-lite),โครงสร้างราคาหลักและแนวโน้ม M5/M15 ยังคงเป็นขาลงสอดคล้องกับสัญญาณ MACD และค่าความลาดเอียงของเส้น EMA
2026-08-30T18:27:53.561784,EURJPYOTC0830182753,EURJPY-OTC,PUT,75,3,AI (gemini-3.5-flash-lite),แนวโน้มหลักในกรอบ M5 และ M15 เป็นขาลง สอดคล้องกับสัญญาณ MACD และค่าเฉลี่ยเคลื่อนที่ที่มีทิศทางกดดันลง
2026-08-30T18:29:21.060022,EURJPYOTC0830182921,EURJPY-OTC,PUT,75,3,AI (gemini-3.5-flash-lite),โครงสร้างราคาหลักและ Bias ใน Timeframe M5 และ M15 เป็นขาลง สอดคล้องกับแนวโน้มหลักของตลาด
